id,name,nationality,city,latitude,longitude,gender,ethnic.group,age,english.grade,math.grade,sciences.grade,language.grade,portfolio.rating,coverletter.rating,refletter.rating,GPA
717,Amira,Egypt,Alexandria,-66.84,159.69,F,Berber,18,3.7,2.6,1.8,1.4,2,2,4,2.3750000000000004
476,Bernadette,France,Toulouse,-55.66,13.26,M,African,20,3.1,2.4,1.7,2.3,4,1,1,2.375
2239,Khong Lan,Vietnam,Đà Nẵng,-10.94,52.77,M,H'mong,30,2.5,2.8,3.1,1.1,4,4,1,2.375
438,Tuan Khoi,Vietnam,Hà Nội,60.92,-121.78,F,Tay,24,2.5,1.7,4.0,1.3,2,4,5,2.375
331,Jiwon,South Korea,Gwangju,-39.22,153.38,M,Chinese,25,2.6,2.0,1.2,3.7,4,4,3,2.375
1595,Alina,Germany,Munich,19.93,-113.78,M,Kurdish,24,1.5,2.0,2.5,3.5,3,5,4,2.375
1274,Viviana,Argentina,Cordoba,-51.13,-84.71,F,Arab,18,4.2,2.2,1.1,2.0,3,2,5,2.375
694,Ella,United States of America,Chicago,28.35,-40.83,M,Native American,29,1.8,4.3,2.2,1.2,5,1,4,2.375
2193,Julian,Mexico,Monterrey,-32.57,151.91,F,Black,19,1.1,1.6,3.6,3.2,1,1,1,2.375
2144,Stéphane,France,Marseille,50.1,-105.3,F,French,26,3.8,2.1,1.8,1.7,5,2,5,2.35
477,Xu Dong,China,Shenzhen,24.61,161.6,F,Uighur,26,2.2,1.1,3.5,2.6,2,4,1,2.35
367,Liang Jian,China,Guangzhou,-63.62,-25.39,F,Tibetan,22,2.4,1.1,3.2,2.7,1,3,3,2.35
431,Mia,Australia,Perth,43.38,-172.58,M,English,19,1.9,1.6,1.0,4.9,4,3,3,2.35
570,Maud,France,Paris,-28.56,120.2,F,Berber,24,1.9,4.8,1.2,1.5,2,3,1,2.3499999999999996
1663,Walter,Argentina,Rosario,48.94,-72.01,F,Arab,21,1.9,2.8,2.1,2.6,4,3,2,2.3499999999999996
1487,Heejin,South Korea,Gwangju,-12.23,163.65,F,Chinese,20,1.5,1.1,3.5,3.3,2,4,2,2.3499999999999996
461,Dmitri,Russia,Yekaterinburg,-56.73,-17.26,F,Bashkir,19,3.5,1.3,1.4,3.2,4,1,5,2.3499999999999996
1074,Miku,Japan,Osaka,79.5,-175.7,M,Korean,27,2.3,1.4,1.7,4.0,2,1,1,2.3499999999999996
964,Mai Son,Vietnam,Cần Thơ,-62.11,113.33,M,Muong,25,4.8,1.8,1.3,1.5,1,5,3,2.3499999999999996
444,Veronica,Argentina,Buenos Aires,-8.71,-173.87,F,Indigenous,18,3.1,2.4,1.9,1.9,3,4,3,2.325
1990,Yumiko,Japan,Tokyo,-12.64,-56.04,M,Japanese,18,2.0,2.4,1.6,3.3,3,1,1,2.325
659,Olivia,United States of America,Houston,-48.73,-165.35,M,White,28,2.1,1.1,4.4,1.7,2,4,1,2.325
920,Zhou Zhen,China,Shanghai,-36.48,113.37,M,Uighur,19,1.4,3.0,1.8,3.1,1,5,1,2.325
599,Chloe,United States of America,Chicago,-83.21,55.38,F,Hispanic or Latino,30,1.6,2.4,3.7,1.6,3,1,2,2.325
1309,Sven,Germany,Hamburg,-5.36,-12.06,F,Polish,26,1.0,2.9,1.1,4.3,4,2,3,2.325
1291,Anna,Italy,Naples,5.39,159.31,M,Romanian,30,1.2,4.3,2.2,1.6,3,4,1,2.325
1225,Malte,Germany,Hamburg,62.16,-85.22,M,German,23,3.5,1.3,2.4,2.1,4,2,1,2.3249999999999997
617,Eduardo,Argentina,La Plata,69.9,-39.0,M,Mestizo,29,2.3,1.5,4.1,1.4,4,1,3,2.3249999999999997
373,Maddie,United States of America,Los Angeles,25.37,30.73,F,Asian,27,1.8,4.5,1.8,1.2,5,4,4,2.3249999999999997
1634,Leah,United States of America,Phoenix,28.12,-80.43,F,Hispanic or Latino,20,1.6,1.4,4.9,1.3,3,1,3,2.3000000000000003
1119,Dalia,Egypt,Aswan,11.06,151.85,F,Berber,22,2.7,3.2,1.9,1.4,2,2,5,2.3000000000000003
1311,Johnathan,United States of America,Los Angeles,-65.89,-107.53,M,Hispanic or Latino,26,1.3,2.7,3.0,2.2,3,3,1,2.3
1252,Jasmine,United States of America,Chicago,-53.45,103.67,F,White,25,2.3,2.5,3.3,1.1,5,4,1,2.3
1143,Kou,Japan,Sapporo,-60.26,-22.49,F,Korean,30,2.3,2.0,2.5,2.4,2,5,2,2.3
587,Neeraj,India,Delhi,-75.1,-50.28,F,Hindu,20,2.2,1.8,3.0,2.2,3,5,3,2.3
540,Layla,United States of America,Houston,-60.54,-20.49,M,Black or African American,21,1.1,1.7,4.1,2.3,5,1,1,2.3
50,Issac Mata,Mexico,Tehuacán,18.45,-97.38,M,Black,23,2.4,3.1,2.7,1.0,5,5,4,2.3
967,Andrei,Russia,Novosibirsk,-18.27,53.76,M,Russian,20,4.6,1.2,2.3,1.1,2,1,1,2.3
1031,Oscar,United States of America,Phoenix,5.46,-13.02,F,Hispanic or Latino,27,1.3,4.7,1.3,1.9,5,4,3,2.3
1396,Liang Ji,China,Beijing,30.35,21.97,F,Mongol,20,3.4,2.3,2.4,1.1,3,4,4,2.3
39,Aylin Mendoza,Mexico,Mexico,19.43,-99.14,F,,22,3.0,2.3,3.9,0.0,2,4,4,2.3
985,Gurpreet,India,Delhi,64.84,113.55,M,Christian,25,2.4,1.9,1.2,3.7,3,4,3,2.3
993,Usha,India,Delhi,-50.17,171.23,M,Other,24,2.8,1.7,2.2,2.5,2,5,2,2.3
1008,Yui,Japan,Osaka,29.59,-17.56,F,Ryukyuans,30,2.2,1.2,3.3,2.4,5,2,5,2.275
880,Mariana,Brazil,Fortaleza,67.97,139.81,F,Asian,28,3.4,1.9,1.7,2.1,4,3,4,2.275
756,Vikas,India,Bangalore,58.5,-81.99,M,Hindu,28,3.3,1.9,1.0,2.9,1,1,1,2.275
561,Estefania,Argentina,Mendoza,10.31,-42.34,M,Mestizo,30,2.1,2.4,3.1,1.5,1,5,3,2.275
522,Charlie,United States of America,Los Angeles,-88.92,104.75,M,Native American,30,2.9,1.5,2.1,2.6,4,5,4,2.275
900,Minjeong,South Korea,Busan,-56.94,175.77,M,Korean,19,3.8,1.6,2.6,1.1,5,5,4,2.275
1614,Jacques,France,Marseille,83.15,99.41,F,French,25,2.4,1.3,3.9,1.4,3,2,5,2.25
1219,Ramiro,Mexico,Mexico City,-29.15,31.79,F,Indigenous,28,1.7,3.0,2.6,1.7,2,1,3,2.25
1456,Nadia,Egypt,Cairo,38.6,121.71,F,Bedouin,25,2.4,1.1,3.1,2.4,4,5,4,2.25
1169,Paola,Italy,Florence,-77.69,-104.91,F,Italian,28,3.4,2.0,2.3,1.3,4,2,3,2.25
394,Aaron,United States of America,Chicago,-69.94,-153.57,M,Hispanic or Latino,25,4.8,1.4,1.7,1.1,2,5,5,2.25
504,Huong Nguyen,Vietnam,Cần Thơ,-6.84,165.94,M,Muong,30,2.0,2.3,1.1,3.6,4,3,4,2.25
2289,Caroline,France,Marseille,59.54,-122.72,F,Asian,30,4.2,1.4,1.5,1.8,4,4,4,2.225
946,Aline,Brazil,Salvador,-63.86,149.02,F,Asian,19,1.1,2.3,3.4,2.1,1,5,3,2.225
1636,Sora,Japan,Tokyo,-0.01,-146.56,M,Ryukyuans,23,3.0,1.7,2.5,1.7,5,4,4,2.225
2241,Takumi,Japan,Kyoto,-59.83,31.03,F,Chinese,22,3.3,2.0,2.3,1.3,4,1,5,2.225
379,Thanh Hoang,Vietnam,Đà Nẵng,22.46,135.12,F,Thai,29,1.6,2.0,2.0,3.3,4,2,2,2.2249999999999996
1261,Kayla,United States of America,Houston,-88.36,1.59,F,White,27,2.7,2.5,1.5,2.1,3,1,3,2.2
412,Nathalia,Brazil,São Paulo,51.89,-155.28,F,Asian,26,1.5,1.7,2.9,2.7,5,1,1,2.2
1446,Amandeep,India,Delhi,70.04,118.21,M,Hindu,19,1.3,1.8,3.3,2.4,3,1,4,2.2
553,Nina,Germany,Hamburg,-65.64,-38.68,M,Polish,26,2.9,1.7,1.1,3.1,5,3,4,2.1999999999999997
375,Isabel,Germany,Hamburg,-44.45,-120.74,M,German,27,1.2,4.9,1.3,1.3,1,2,1,2.1750000000000003
500,Mona,Egypt,Giza,-16.22,115.99,M,Other,19,2.1,3.7,1.8,1.1,5,1,3,2.1750000000000003
1174,Mai Minh,Vietnam,Nha Trang,60.44,-164.23,F,H'mong,20,1.9,3.1,2.2,1.5,1,4,3,2.175
807,Vincent,France,Paris,61.93,-163.76,M,Arab,28,1.0,2.9,2.8,2.0,1,5,3,2.175
318,Raquel,Mexico,Guadalajara,1.63,110.95,M,White,22,1.1,1.9,4.2,1.5,5,3,5,2.175
1269,Shunya,Japan,Nagoya,89.01,33.96,F,Korean,28,3.2,1.2,2.9,1.3,3,3,2,2.1500000000000004
342,Anjali,India,Bangalore,-87.24,71.61,F,Christian,25,3.1,1.2,2.3,2.0,2,3,4,2.15
891,Felix,Germany,Munich,21.49,72.09,F,Russian,28,1.5,2.1,1.2,3.8,3,4,3,2.15
1721,Cíntia,Brazil,Salvador,58.46,-15.09,F,Pardo,27,1.8,2.3,2.0,2.5,5,2,4,2.15
1620,Komal,India,Mumbai,69.57,118.58,F,Sikh,20,4.1,1.3,1.5,1.7,2,4,3,2.15
329,Tanu,India,Delhi,-4.91,-135.77,M,Hindu,20,2.8,1.4,1.8,2.6,3,4,4,2.15
1187,Joshua,United States of America,New York,2.31,170.2,M,Black or African American,19,2.3,1.1,1.1,4.1,3,5,4,2.15
697,Xu Ling,China,Beijing,15.86,-143.12,F,Zhuang,18,4.9,1.1,1.1,1.5,5,2,2,2.15
1301,Gabriele,Italy,Florence,-65.82,121.0,F,Italian,19,1.9,2.2,1.2,3.2,4,1,5,2.125
1277,Vanessa,Brazil,São Paulo,-68.08,-103.52,F,White,24,2.0,1.6,2.3,2.6,3,5,3,2.125
2297,Elliot,United States of America,Phoenix,-12.03,40.21,F,Black or African American,20,1.7,3.6,1.0,2.2,4,2,1,2.125
1651,Roberta,Italy,Turin,50.39,-71.2,F,North African,26,1.7,1.2,1.3,4.3,3,4,2,2.125
573,Alma,Mexico,Mexico City,44.84,179.87,M,Asian,22,1.4,3.7,1.8,1.6,4,2,1,2.125
939,Shalini,India,Delhi,11.48,-5.43,F,Christian,22,2.1,2.9,1.5,2.0,3,5,2,2.125
2300,Aarti,India,Delhi,41.54,18.99,F,Hindu,20,1.3,1.0,2.3,3.9,4,1,4,2.125
677,Cristina,Mexico,Guadalajara,-46.3,40.62,M,Indigenous,26,1.0,2.2,2.7,2.5,4,2,3,2.1
2242,Nour,Egypt,Cairo,2.34,8.96,F,Bedouin,21,1.2,3.7,2.2,1.3,4,2,2,2.1
720,Lucas,United States of America,Chicago,-36.88,-84.22,F,Native American,26,1.4,2.7,1.6,2.7,3,5,5,2.0999999999999996
1250,Sama,Egypt,Aswan,-9.03,62.08,F,Bedouin,29,1.5,2.6,2.2,2.0,4,3,4,2.075
411,Rie,Japan,Tokyo,65.65,-149.66,F,Japanese,23,3.3,1.1,1.2,2.6,5,3,3,2.0500000000000003
1331,Nanami,Japan,Tokyo,-36.81,-74.51,F,Ryukyuans,23,1.9,1.4,2.9,2.0,2,2,3,2.05
585,Lola,United States of America,Chicago,-88.65,21.01,F,Black or African American,18,2.3,1.3,2.7,1.9,2,3,2,2.05
415,Yang Wei,China,Shenzhen,-88.02,-29.15,M,Zhuang,21,2.0,2.9,1.8,1.5,3,3,4,2.05
1551,Michael,United States of America,Chicago,5.78,51.98,M,White,23,1.5,2.8,1.6,2.2,2,3,1,2.0250000000000004
1478,Chihiro,Japan,Osaka,-79.85,-168.72,M,Ryukyuans,30,2.2,1.3,2.3,2.2,4,2,1,2.0
804,Sarita,India,Kolkata,51.48,-58.56,M,Sikh,29,2.0,1.7,2.4,1.9,2,5,5,2.0
621,Barbara,Italy,Naples,-68.08,-34.52,M,Romanian,22,2.8,1.2,1.3,2.6,4,3,3,1.975
1050,Satoru,Japan,Osaka,-44.41,-90.23,F,Ainu,24,3.3,2.2,1.2,1.2,2,5,4,1.975
761,Claudio,Italy,Rome,76.76,52.5,M,North African,27,1.6,1.4,2.2,2.7,3,5,2,1.975
381,Henry,United States of America,Houston,7.22,19.39,M,White,21,1.8,3.1,1.7,1.3,3,3,3,1.975
1125,Matthias,Germany,Frankfurt,-8.01,144.54,F,German,21,2.0,2.4,1.4,2.0,5,3,2,1.9500000000000002
1549,Haemin,South Korea,Seoul,80.64,-19.65,M,Korean,21,1.6,1.6,3.0,1.6,2,2,3,1.9500000000000002
307,Ruby,United States of America,Phoenix,47.7,158.71,M,Hispanic or Latino,22,1.2,1.3,2.3,2.9,2,4,1,1.9249999999999998
836,Ryan,Australia,Melbourne,-25.54,112.72,M,Australian,27,2.2,2.0,1.4,2.0,4,3,4,1.9
356,Keiko,Japan,Sapporo,-16.1,-19.31,F,Chinese,23,1.2,1.6,1.5,3.3,1,1,2,1.9
2129,Anh Hoa,Vietnam,Hồ Chí Minh,-13.23,134.72,M,Kinh,22,1.2,2.1,1.4,2.8,1,2,3,1.8749999999999998
975,Gao Ying,China,Guangzhou,-69.16,7.59,F,Han,24,1.8,3.0,1.6,1.0,4,3,1,1.85
581,Kátia,Brazil,Salvador,-80.63,137.69,F,Asian,19,2.4,1.3,2.6,1.1,5,3,3,1.85
2179,Matti,Germany,Hamburg,-59.93,-27.68,F,German,22,1.1,1.8,2.8,1.7,4,2,5,1.85
2009,Indira,India,Chennai,-68.68,119.79,M,Christian,27,2.6,1.6,1.7,1.3,4,2,3,1.8
1708,Bernardo,Mexico,Mexico City,72.39,127.37,F,White,21,1.1,1.3,1.6,3.0,1,5,4,1.75
560,Yekaterina,Russia,Yekaterinburg,-39.98,-157.64,M,Bashkir,25,1.7,2.3,1.9,1.0,3,5,2,1.725
1100,Karl,Germany,Hamburg,33.15,-172.01,M,Russian,21,1.8,1.5,2.0,1.2,5,4,5,1.625
690,Ajay,India,Delhi,-42.34,178.17,F,Christian,28,1.2,2.4,1.6,1.2,5,4,5,1.5999999999999999
405,Marie,France,Nice,51.12,-49.15,M,Asian,27,1.1,2.1,1.8,1.1,4,4,5,1.525
1760,Lan Quyen,Vietnam,Hồ Chí Minh,-47.19,83.51,M,Thai,22,2.3,1.0,1.2,1.6,1,2,1,1.525
481,Daria,Russia,Nizhny Novgorod,-89.96,-152.76,F,Tatar,24,2.5,1.1,1.1,1.2,3,3,2,1.475
0,No infor,No infor,No infor,0.0,0.0,No infor,,24,0.0,0.0,0.0,0.0,0,0,0,0.0
0,No infor,No infor,No infor,0.0,0.0,No infor,,24,0.0,0.0,0.0,0.0,0,0,0,0.0
0,No infor,No infor,No infor,0.0,0.0,No infor,,24,0.0,0.0,0.0,0.0,0,0,0,0.0
